benchmark,construction_rule,existing_generation_available,forced_islanding,load_requirement_kw,name,patch_id,payload_name,pcc_available,pv_available,restoration_mode,shared_first_stage_variables,source_contingency
pglib_case30_ieee,"All public boundary branches are unavailable, yielding a deterministic island.",True,True,14800.0,forced_islanding,pglib_case30_ieee__patch_07__10-17,pglib_case30_ieee__pglib_case30_ieee__patch_07__10-17.json,False,True,False,"[""upgrade_select_pv"", ""upgrade_select_bess"", ""upgrade_select_dispatchable"", ""pv_capacity_fraction"", ""bess_energy_fraction"", ""bess_power_fraction"", ""dispatchable_capacity_fraction"", ""islanding_eligibility"", ""base_mode_connected"", ""base_mode_islanded"", ""base_mode_restoration"", ""bess_reserve_target"", ""bess_soc_target"", ""critical_load_priority"", ""tie_pcc_reserve_target""]","branch_11_6_10,branch_13_9_10,branch_20_16_17,branch_24_10_20,branch_26_10_21,branch_27_10_22"
pglib_case30_ieee,The lexicographically first public N-1 boundary outage is returned to service in restoration mode.,True,False,14800.0,restoration,pglib_case30_ieee__patch_07__10-17,pglib_case30_ieee__pglib_case30_ieee__patch_07__10-17.json,True,True,True,"[""upgrade_select_pv"", ""upgrade_select_bess"", ""upgrade_select_dispatchable"", ""pv_capacity_fraction"", ""bess_energy_fraction"", ""bess_power_fraction"", ""dispatchable_capacity_fraction"", ""islanding_eligibility"", ""base_mode_connected"", ""base_mode_islanded"", ""base_mode_restoration"", ""bess_reserve_target"", ""bess_soc_target"", ""critical_load_priority"", ""tie_pcc_reserve_target""]",deterministic_n_1_branch_0_1_2
pglib_case30_ieee,"PCC loss, candidate-PV lower-bound availability, and published generator N-1 are combined.",False,True,14800.0,combined_high_stress,pglib_case30_ieee__patch_07__10-17,pglib_case30_ieee__pglib_case30_ieee__patch_07__10-17.json,False,False,False,"[""upgrade_select_pv"", ""upgrade_select_bess"", ""upgrade_select_dispatchable"", ""pv_capacity_fraction"", ""bess_energy_fraction"", ""bess_power_fraction"", ""dispatchable_capacity_fraction"", ""islanding_eligibility"", ""base_mode_connected"", ""base_mode_islanded"", ""base_mode_restoration"", ""bess_reserve_target"", ""bess_soc_target"", ""critical_load_priority"", ""tie_pcc_reserve_target""]","branch_11_6_10,branch_13_9_10,branch_20_16_17,branch_24_10_20,branch_26_10_21,branch_27_10_22;deterministic_n_1_generator_0"
pglib_case30_ieee,Published nominal active load and all listed components in service.,True,False,11900.0,normal,pglib_case30_ieee__patch_08__23-24,pglib_case30_ieee__pglib_case30_ieee__patch_08__23-24.json,True,True,False,"[""upgrade_select_pv"", ""upgrade_select_bess"", ""upgrade_select_dispatchable"", ""pv_capacity_fraction"", ""bess_energy_fraction"", ""bess_power_fraction"", ""dispatchable_capacity_fraction"", ""islanding_eligibility"", ""base_mode_connected"", ""base_mode_islanded"", ""base_mode_restoration"", ""bess_reserve_target"", ""bess_soc_target"", ""critical_load_priority"", ""tie_pcc_reserve_target""]",none
pglib_case30_ieee,Candidate PV availability is set to its exact lower bound zero; no weather multiplier is invented.,True,False,11900.0,renewable_shortfall,pglib_case30_ieee__patch_08__23-24,pglib_case30_ieee__pglib_case30_ieee__patch_08__23-24.json,True,False,False,"[""upgrade_select_pv"", ""upgrade_select_bess"", ""upgrade_select_dispatchable"", ""pv_capacity_fraction"", ""bess_energy_fraction"", ""bess_power_fraction"", ""dispatchable_capacity_fraction"", ""islanding_eligibility"", ""base_mode_connected"", ""base_mode_islanded"", ""base_mode_restoration"", ""bess_reserve_target"", ""bess_soc_target"", ""critical_load_priority"", ""tie_pcc_reserve_target""]",candidate_pv_binary_availability_lower_bound
pglib_case30_ieee,The full published nominal patch load is treated as simultaneously non-sheddable; no load multiplier or synthetic profile is added.,True,False,11900.0,demand_surge,pglib_case30_ieee__patch_08__23-24,pglib_case30_ieee__pglib_case30_ieee__patch_08__23-24.json,True,True,False,"[""upgrade_select_pv"", ""upgrade_select_bess"", ""upgrade_select_dispatchable"", ""pv_capacity_fraction"", ""bess_energy_fraction"", ""bess_power_fraction"", ""dispatchable_capacity_fraction"", ""islanding_eligibility"", ""base_mode_connected"", ""base_mode_islanded"", ""base_mode_restoration"", ""bess_reserve_target"", ""bess_soc_target"", ""critical_load_priority"", ""tie_pcc_reserve_target""]",published_peak_patch_load=11900_kw
pglib_case30_ieee,Deterministic loss of the lexicographically first public patch-boundary/PCC supply indicator.,True,True,11900.0,pcc_loss,pglib_case30_ieee__patch_08__23-24,pglib_case30_ieee__pglib_case30_ieee__patch_08__23-24.json,False,True,False,"[""upgrade_select_pv"", ""upgrade_select_bess"", ""upgrade_select_dispatchable"", ""pv_capacity_fraction"", ""bess_energy_fraction"", ""bess_power_fraction"", ""dispatchable_capacity_fraction"", ""islanding_eligibility"", ""base_mode_connected"", ""base_mode_islanded"", ""base_mode_restoration"", ""bess_reserve_target"", ""bess_soc_target"", ""critical_load_priority"", ""tie_pcc_reserve_target""]",branch_29_15_23
pglib_case30_ieee,Published generator contingency when available; otherwise the patch's zero native generation is retained.,False,False,11900.0,local_generator_loss,pglib_case30_ieee__patch_08__23-24,pglib_case30_ieee__pglib_case30_ieee__patch_08__23-24.json,True,True,False,"[""upgrade_select_pv"", ""upgrade_select_bess"", ""upgrade_select_dispatchable"", ""pv_capacity_fraction"", ""bess_energy_fraction"", ""bess_power_fraction"", ""dispatchable_capacity_fraction"", ""islanding_eligibility"", ""base_mode_connected"", ""base_mode_islanded"", ""base_mode_restoration"", ""bess_reserve_target"", ""bess_soc_target"", ""critical_load_priority"", ""tie_pcc_reserve_target""]",deterministic_n_1_generator_0
pglib_case30_ieee,"All public boundary branches are unavailable, yielding a deterministic island.",True,True,11900.0,forced_islanding,pglib_case30_ieee__patch_08__23-24,pglib_case30_ieee__pglib_case30_ieee__patch_08__23-24.json,False,True,False,"[""upgrade_select_pv"", ""upgrade_select_bess"", ""upgrade_select_dispatchable"", ""pv_capacity_fraction"", ""bess_energy_fraction"", ""bess_power_fraction"", ""dispatchable_capacity_fraction"", ""islanding_eligibility"", ""base_mode_connected"", ""base_mode_islanded"", ""base_mode_restoration"", ""bess_reserve_target"", ""bess_soc_target"", ""critical_load_priority"", ""tie_pcc_reserve_target""]","branch_29_15_23,branch_30_22_24,branch_32_24_25"
pglib_case30_ieee,The lexicographically first public N-1 boundary outage is returned to service in restoration mode.,True,False,11900.0,restoration,pglib_case30_ieee__patch_08__23-24,pglib_case30_ieee__pglib_case30_ieee__patch_08__23-24.json,True,True,True,"[""upgrade_select_pv"", ""upgrade_select_bess"", ""upgrade_select_dispatchable"", ""pv_capacity_fraction"", ""bess_energy_fraction"", ""bess_power_fraction"", ""dispatchable_capacity_fraction"", ""islanding_eligibility"", ""base_mode_connected"", ""base_mode_islanded"", ""base_mode_restoration"", ""bess_reserve_target"", ""bess_soc_target"", ""critical_load_priority"", ""tie_pcc_reserve_target""]",deterministic_n_1_branch_0_1_2
pglib_case30_ieee,"PCC loss, candidate-PV lower-bound availability, and published generator N-1 are combined.",False,True,11900.0,combined_high_stress,pglib_case30_ieee__patch_08__23-24,pglib_case30_ieee__pglib_case30_ieee__patch_08__23-24.json,False,False,False,"[""upgrade_select_pv"", ""upgrade_select_bess"", ""upgrade_select_dispatchable"", ""pv_capacity_fraction"", ""bess_energy_fraction"", ""bess_power_fraction"", ""dispatchable_capacity_fraction"", ""islanding_eligibility"", ""base_mode_connected"", ""base_mode_islanded"", ""base_mode_restoration"", ""bess_reserve_target"", ""bess_soc_target"", ""critical_load_priority"", ""tie_pcc_reserve_target""]","branch_29_15_23,branch_30_22_24,branch_32_24_25;deterministic_n_1_generator_0"
pglib_case30_ieee,Published nominal active load and all listed components in service.,True,False,18800.0,normal,pglib_case30_ieee__patch_09__12-4,pglib_case30_ieee__pglib_case30_ieee__patch_09__12-4.json,True,True,False,"[""upgrade_select_pv"", ""upgrade_select_bess"", ""upgrade_select_dispatchable"", ""pv_capacity_fraction"", ""bess_energy_fraction"", ""bess_power_fraction"", ""dispatchable_capacity_fraction"", ""islanding_eligibility"", ""base_mode_connected"", ""base_mode_islanded"", ""base_mode_restoration"", ""bess_reserve_target"", ""bess_soc_target"", ""critical_load_priority"", ""tie_pcc_reserve_target""]",none
pglib_case30_ieee,Candidate PV availability is set to its exact lower bound zero; no weather multiplier is invented.,True,False,18800.0,renewable_shortfall,pglib_case30_ieee__patch_09__12-4,pglib_case30_ieee__pglib_case30_ieee__patch_09__12-4.json,True,False,False,"[""upgrade_select_pv"", ""upgrade_select_bess"", ""upgrade_select_dispatchable"", ""pv_capacity_fraction"", ""bess_energy_fraction"", ""bess_power_fraction"", ""dispatchable_capacity_fraction"", ""islanding_eligibility"", ""base_mode_connected"", ""base_mode_islanded"", ""base_mode_restoration"", ""bess_reserve_target"", ""bess_soc_target"", ""critical_load_priority"", ""tie_pcc_reserve_target""]",candidate_pv_binary_availability_lower_bound
pglib_case30_ieee,The full published nominal patch load is treated as simultaneously non-sheddable; no load multiplier or synthetic profile is added.,True,False,18800.0,demand_surge,pglib_case30_ieee__patch_09__12-4,pglib_case30_ieee__pglib_case30_ieee__patch_09__12-4.json,True,True,False,"[""upgrade_select_pv"", ""upgrade_select_bess"", ""upgrade_select_dispatchable"", ""pv_capacity_fraction"", ""bess_energy_fraction"", ""bess_power_fraction"", ""dispatchable_capacity_fraction"", ""islanding_eligibility"", ""base_mode_connected"", ""base_mode_islanded"", ""base_mode_restoration"", ""bess_reserve_target"", ""bess_soc_target"", ""critical_load_priority"", ""tie_pcc_reserve_target""]",published_peak_patch_load=18800_kw
pglib_case30_ieee,Deterministic loss of the lexicographically first public patch-boundary/PCC supply indicator.,True,True,18800.0,pcc_loss,pglib_case30_ieee__patch_09__12-4,pglib_case30_ieee__pglib_case30_ieee__patch_09__12-4.json,False,True,False,"[""upgrade_select_pv"", ""upgrade_select_bess"", ""upgrade_select_dispatchable"", ""pv_capacity_fraction"", ""bess_energy_fraction"", ""bess_power_fraction"", ""dispatchable_capacity_fraction"", ""islanding_eligibility"", ""base_mode_connected"", ""base_mode_islanded"", ""base_mode_restoration"", ""bess_reserve_target"", ""bess_soc_target"", ""critical_load_priority"", ""tie_pcc_reserve_target""]",branch_15_12_13
pglib_case30_ieee,Published generator contingency when available; otherwise the patch's zero native generation is retained.,False,False,18800.0,local_generator_loss,pglib_case30_ieee__patch_09__12-4,pglib_case30_ieee__pglib_case30_ieee__patch_09__12-4.json,True,True,False,"[""upgrade_select_pv"", ""upgrade_select_bess"", ""upgrade_select_dispatchable"", ""pv_capacity_fraction"", ""bess_energy_fraction"", ""bess_power_fraction"", ""dispatchable_capacity_fraction"", ""islanding_eligibility"", ""base_mode_connected"", ""base_mode_islanded"", ""base_mode_restoration"", ""bess_reserve_target"", ""bess_soc_target"", ""critical_load_priority"", ""tie_pcc_reserve_target""]",deterministic_n_1_generator_0
pglib_case30_ieee,"All public boundary branches are unavailable, yielding a deterministic island.",True,True,18800.0,forced_islanding,pglib_case30_ieee__patch_09__12-4,pglib_case30_ieee__pglib_case30_ieee__patch_09__12-4.json,False,True,False,"[""upgrade_select_pv"", ""upgrade_select_bess"", ""upgrade_select_dispatchable"", ""pv_capacity_fraction"", ""bess_energy_fraction"", ""bess_power_fraction"", ""dispatchable_capacity_fraction"", ""islanding_eligibility"", ""base_mode_connected"", ""base_mode_islanded"", ""base_mode_restoration"", ""bess_reserve_target"", ""bess_soc_target"", ""critical_load_priority"", ""tie_pcc_reserve_target""]","branch_15_12_13,branch_16_12_14,branch_17_12_15,branch_18_12_16,branch_2_2_4,branch_3_3_4,branch_6_4_6"
pglib_case30_ieee,The lexicographically first public N-1 boundary outage is returned to service in restoration mode.,True,False,18800.0,restoration,pglib_case30_ieee__patch_09__12-4,pglib_case30_ieee__pglib_case30_ieee__patch_09__12-4.json,True,True,True,"[""upgrade_select_pv"", ""upgrade_select_bess"", ""upgrade_select_dispatchable"", ""pv_capacity_fraction"", ""bess_energy_fraction"", ""bess_power_fraction"", ""dispatchable_capacity_fraction"", ""islanding_eligibility"", ""base_mode_connected"", ""base_mode_islanded"", ""base_mode_restoration"", ""bess_reserve_target"", ""bess_soc_target"", ""critical_load_priority"", ""tie_pcc_reserve_target""]",deterministic_n_1_branch_0_1_2
pglib_case30_ieee,"PCC loss, candidate-PV lower-bound availability, and published generator N-1 are combined.",False,True,18800.0,combined_high_stress,pglib_case30_ieee__patch_09__12-4,pglib_case30_ieee__pglib_case30_ieee__patch_09__12-4.json,False,False,False,"[""upgrade_select_pv"", ""upgrade_select_bess"", ""upgrade_select_dispatchable"", ""pv_capacity_fraction"", ""bess_energy_fraction"", ""bess_power_fraction"", ""dispatchable_capacity_fraction"", ""islanding_eligibility"", ""base_mode_connected"", ""base_mode_islanded"", ""base_mode_restoration"", ""bess_reserve_target"", ""bess_soc_target"", ""critical_load_priority"", ""tie_pcc_reserve_target""]","branch_15_12_13,branch_16_12_14,branch_17_12_15,branch_18_12_16,branch_2_2_4,branch_3_3_4,branch_6_4_6;deterministic_n_1_generator_0"
pglib_case30_ieee,Published nominal active load and all listed components in service.,True,False,17400.0,normal,pglib_case30_ieee__patch_10__12-14,pglib_case30_ieee__pglib_case30_ieee__patch_10__12-14.json,True,True,False,"[""upgrade_select_pv"", ""upgrade_select_bess"", ""upgrade_select_dispatchable"", ""pv_capacity_fraction"", ""bess_energy_fraction"", ""bess_power_fraction"", ""dispatchable_capacity_fraction"", ""islanding_eligibility"", ""base_mode_connected"", ""base_mode_islanded"", ""base_mode_restoration"", ""bess_reserve_target"", ""bess_soc_target"", ""critical_load_priority"", ""tie_pcc_reserve_target""]",none
pglib_case30_ieee,Candidate PV availability is set to its exact lower bound zero; no weather multiplier is invented.,True,False,17400.0,renewable_shortfall,pglib_case30_ieee__patch_10__12-14,pglib_case30_ieee__pglib_case30_ieee__patch_10__12-14.json,True,False,False,"[""upgrade_select_pv"", ""upgrade_select_bess"", ""upgrade_select_dispatchable"", ""pv_capacity_fraction"", ""bess_energy_fraction"", ""bess_power_fraction"", ""dispatchable_capacity_fraction"", ""islanding_eligibility"", ""base_mode_connected"", ""base_mode_islanded"", ""base_mode_restoration"", ""bess_reserve_target"", ""bess_soc_target"", ""critical_load_priority"", ""tie_pcc_reserve_target""]",candidate_pv_binary_availability_lower_bound
pglib_case30_ieee,The full published nominal patch load is treated as simultaneously non-sheddable; no load multiplier or synthetic profile is added.,True,False,17400.0,demand_surge,pglib_case30_ieee__patch_10__12-14,pglib_case30_ieee__pglib_case30_ieee__patch_10__12-14.json,True,True,False,"[""upgrade_select_pv"", ""upgrade_select_bess"", ""upgrade_select_dispatchable"", ""pv_capacity_fraction"", ""bess_energy_fraction"", ""bess_power_fraction"", ""dispatchable_capacity_fraction"", ""islanding_eligibility"", ""base_mode_connected"", ""base_mode_islanded"", ""base_mode_restoration"", ""bess_reserve_target"", ""bess_soc_target"", ""critical_load_priority"", ""tie_pcc_reserve_target""]",published_peak_patch_load=17400_kw
pglib_case30_ieee,Deterministic loss of the lexicographically first public patch-boundary/PCC supply indicator.,True,True,17400.0,pcc_loss,pglib_case30_ieee__patch_10__12-14,pglib_case30_ieee__pglib_case30_ieee__patch_10__12-14.json,False,True,False,"[""upgrade_select_pv"", ""upgrade_select_bess"", ""upgrade_select_dispatchable"", ""pv_capacity_fraction"", ""bess_energy_fraction"", ""bess_power_fraction"", ""dispatchable_capacity_fraction"", ""islanding_eligibility"", ""base_mode_connected"", ""base_mode_islanded"", ""base_mode_restoration"", ""bess_reserve_target"", ""bess_soc_target"", ""critical_load_priority"", ""tie_pcc_reserve_target""]",branch_14_4_12
